login_hour,login_frequency,location_id,device_id,transaction_amount,time_spent,failed_attempts,is_suspicious
23,9,6,5,3934.3596677401724,598.4425838260948,1,0
12,2,5,2,1676.7332070806947,238.33320986853113,6,1
9,8,5,4,4159.411203400555,435.30408492229947,0,0
14,8,5,7,3079.2739827735404,345.58655489393334,1,0
12,13,4,1,3487.9917346762077,294.5678271202599,7,1
22,14,9,9,1479.2095819677775,420.354844395294,9,1
21,4,10,1,2747.70557456093,240.47354088303908,3,0
21,1,16,5,3173.8444973339074,80.0354388953998,2,0
20,13,10,7,2949.5824323247393,295.89156295713764,1,1
21,1,10,8,4576.816620008587,315.53994305597956,5,1
8,2,19,2,4492.380595817842,125.13178127296383,3,0
8,14,10,4,4855.210448805584,561.693517015551,2,1
14,12,6,2,3340.465749974877,140.3480097545433,2,0
9,14,17,4,4859.851509327166,248.49041848003813,9,1
23,9,5,6,4164.065220159226,97.18316367261036,2,1
9,13,6,6,1361.4523802963968,323.79900448123175,7,0
7,2,15,2,2142.9039910609727,188.04437681955335,8,1
23,2,19,4,1199.5782865231588,296.11714938577,8,1
15,6,18,4,30.943832544520376,138.64706529263015,4,1
16,7,4,1,948.363278203074,36.99620112948587,0,0
4,13,8,2,30.262325571509578,468.6398573939419,9,1
3,7,16,3,3601.993922138945,386.44633895599674,4,1
17,13,19,5,2133.4161456287857,207.73991664805266,0,1
23,9,3,8,1569.7478881185127,33.25906368598173,8,1
18,6,10,6,3810.987246564988,520.0171623047869,9,1
3,14,2,3,4164.109005352028,106.0280279367292,7,1
6,8,4,6,4876.744697862901,558.7916198774496,6,1
9,11,6,7,3213.6477875294536,289.76425026459526,1,0
17,6,11,6,2313.029503114858,207.53009239554783,1,0
18,2,14,6,1533.268865021105,446.3468887501235,3,0
3,1,16,1,1119.3678639789891,526.7194466147355,8,1
9,5,19,3,1072.5004929081801,225.5745703691979,8,1
0,14,2,7,2051.854979851796,247.3695325412614,7,1
22,9,17,4,4959.0139128867695,262.72914051158244,4,1
17,8,9,4,14.259950212642302,553.782221579808,6,1
4,14,17,7,994.0574271826939,417.07557495102793,8,1
14,13,15,9,950.0809821938334,152.34943964216504,2,1
16,4,7,2,3588.4262328061386,115.07482001367775,3,0
2,5,19,9,1768.8987907143285,142.06875973776556,1,0
11,13,3,3,2291.731414913185,161.82051406538287,8,1
1,5,1,6,751.6344110448258,141.9591773437309,6,1
0,6,4,4,2030.9352239959692,396.8113360794757,5,1
22,3,18,1,524.9670614101219,73.98043884121627,4,1
20,5,8,9,2669.8860065640297,235.47830137623663,6,1
16,2,19,6,498.71244326045115,376.90687591736804,2,0
21,10,6,8,3954.63682205405,178.06168449604385,4,1
15,1,1,2,2837.3425705270424,43.838258897486526,1,0
4,11,8,7,3622.5996901298495,53.685234093351134,4,1
14,1,1,6,2098.3967693968925,79.95023190128836,6,1
2,10,19,2,1913.6415532787144,502.32659979655233,9,1
6,7,11,2,500.0623563538294,396.428785834957,6,1
10,2,15,4,2624.0394791436847,43.39083460309865,8,1
9,4,11,4,2577.365802636889,237.68598309509483,2,0
8,5,19,3,2345.829201803531,170.75817784400405,7,1
13,7,10,8,3705.1866397654217,348.9338664191361,4,1
12,2,12,7,4164.196956161449,316.0695400550265,6,0
1,14,1,2,3756.4404779930555,291.2687939049804,0,1
2,6,7,3,727.8900566061508,192.13486037170483,0,0
6,1,17,9,3114.0769513177192,86.99086436617449,3,0
20,7,10,5,410.81229739077156,446.7139478092196,4,1
17,9,6,2,3476.1652143279775,528.5147774613794,9,1
2,5,17,3,1915.377091840022,566.7697909935263,2,0
9,5,18,8,671.1697917687702,39.87828751508037,5,1
21,4,5,4,4311.633776310878,445.24568339538536,2,0
6,3,18,2,3073.9016118042973,437.26955834714266,4,1
8,9,17,2,1780.0775900581623,568.5302204166256,0,0
16,5,16,6,163.3286264559927,155.48418372617044,2,0
10,8,8,8,2691.1781924280162,446.5965277856181,6,1
6,9,13,7,4616.897133646301,37.502641816058315,2,0
23,5,16,4,2985.935365184805,380.5912038531634,4,1
13,10,11,2,4858.5365170512705,213.75445531104694,6,1
18,9,6,9,690.891080169588,462.5011165307477,1,0
3,2,3,4,2845.8424719282357,518.6660504290592,2,0
5,9,1,9,3992.643989552083,222.06852011942215,3,0
9,11,18,5,2632.4482483173238,317.72372515608384,4,1
6,4,5,7,464.4211163774882,74.85541710634195,8,1
12,6,13,5,2918.601147720616,253.05964430796857,8,1
13,6,10,2,3062.5721501539338,219.67623398920568,3,1
3,6,5,6,3646.259149892009,113.95845857178804,8,1
7,2,14,7,3808.445460675715,537.2147817362317,3,0
4,7,17,6,3856.15571417093,93.11226363389534,1,1
0,13,1,3,3320.58752425844,383.2649177304614,9,1
3,6,2,8,1086.8978202291041,534.6348728705332,0,0
2,11,7,3,2027.136421639002,547.6213050186193,6,1
8,14,10,5,3882.8885633458494,476.9776214051382,3,1
7,1,7,9,4767.6006471700575,109.8039746551351,7,1
0,2,16,5,403.9453545347438,491.37168848225247,7,1
5,7,5,7,2682.328022208002,169.55606338729663,7,0
8,1,12,7,1569.486133908289,553.8268263223429,5,1
6,1,17,5,1134.7155326409807,426.9065754471905,8,1
3,1,16,2,2533.995310763378,472.23419880028746,3,0
12,8,16,5,3034.385809377118,55.594309833652645,4,0
16,4,19,7,58.76343478321142,351.7452424989089,3,0
1,4,15,7,3903.230795283943,493.57956550471437,4,1
4,13,12,4,4101.211834984644,517.6462598996371,1,1
11,2,10,1,4827.899014593986,22.0358643165167,4,1
20,11,2,6,911.4122287912278,563.7997433702959,9,1
7,11,7,3,2976.8172861811304,30.786546314975435,7,1
5,11,13,5,2138.8606136472085,370.6386144065357,8,1
7,1,3,4,1680.7909792611997,417.5655789311107,6,1
17,12,15,2,2832.5109226731483,68.87044824490633,6,1
2,10,1,7,3914.0916351855158,33.567060037469645,5,1
21,9,3,5,125.03338939159846,472.02273189818385,1,0
11,7,10,7,4847.306561705272,233.8790217544732,9,1
2,4,15,9,4051.3091126714967,68.73194661249858,9,0
21,12,6,4,3758.2569811914364,458.787350750647,8,1
5,6,15,5,3804.3330370807125,510.25202673545425,4,1
1,14,7,9,1951.4129409970765,354.4947835014904,5,1
22,2,5,4,3760.5865487156207,100.93590101861413,0,0
11,7,4,5,1939.9833409287585,14.05737053743703,4,1
1,2,18,5,4494.547079578218,421.9774763746566,5,1
5,10,3,8,894.3396926992837,332.3331065210635,9,1
16,8,17,4,1468.8136468336058,392.2242993234473,1,0
2,8,18,4,2761.1743380683897,488.8448787687595,6,1
1,1,18,7,1602.8630690774899,263.3655273108184,3,0
22,13,2,5,2126.943854023414,79.08670395600414,4,1
19,8,13,6,2467.1892200989873,564.2900548075418,2,0
7,2,15,6,4283.203210579408,329.4309657118801,4,1
21,6,5,6,2620.7293455073773,371.10000085768144,3,0
11,13,3,5,1818.6746445866568,560.379800583292,9,1
3,1,5,5,1246.2034585352278,559.2922755046064,5,1
4,5,5,9,2049.2931341730637,345.3962910032633,1,0
12,11,5,8,2583.523161027706,182.07879770924853,2,0
14,7,3,4,3733.1131374441493,598.2826122375799,9,1
22,13,3,7,614.03339309997,410.0861685223539,0,1
15,10,18,8,1115.829849313363,248.01982275077364,6,1
9,1,4,9,1904.4735391846793,338.1028976978859,8,1
22,2,1,5,1808.3880415463777,252.42125990947764,1,0
15,7,16,3,1964.8229571500065,533.5415656165052,6,1
11,6,8,4,3969.6711105552195,292.08712804511896,2,0
16,3,17,6,1627.5304707812438,494.99938370884206,4,1
15,14,8,5,2514.4719202092965,504.90489720468736,5,1
11,10,7,9,3123.2960939609034,495.4777409524728,7,1
7,2,8,3,1168.5709654161894,434.7022244230263,3,0
19,10,12,2,3596.289981866219,513.6522415005112,1,0
2,4,16,6,2740.085485494022,235.40159987566668,2,0
15,3,12,7,2239.4380035265763,73.22460765446641,7,1
12,7,19,5,4050.8222934241862,506.26025160164613,6,1
22,8,10,1,1225.0413433340582,301.41020733397045,5,1
18,2,7,3,4417.048093365473,80.78873935407135,4,1
7,10,12,3,2809.633189479852,73.61095069829473,4,1
21,7,5,4,3049.7826481044945,99.74922443588616,0,0
4,8,16,6,4376.5442312030245,451.82908950192797,5,1
19,6,9,5,4089.7376123681865,427.9597207124373,8,1
7,6,7,1,3011.7947234212825,126.27211471000554,7,1
23,10,14,6,3768.406642202389,508.9194337753282,9,1
11,1,11,9,2172.2642562621554,172.3704033393057,0,0
0,4,7,1,2741.4149899637337,476.82642207239377,5,1
20,14,10,8,319.7299821754706,295.8395151022904,2,1
19,1,9,8,458.3910108202337,440.2714661104468,5,1
5,4,4,3,4148.832766889797,231.9256595287717,8,1
21,2,16,9,307.76156185565833,211.5486552713917,5,1
17,11,10,8,855.3016369067103,505.6089613808027,7,1
7,13,19,3,3981.204968162703,26.004841435871445,5,1
6,5,17,5,15.718293634998872,584.9684836182169,5,1
0,10,9,3,1419.197600940863,390.6668371678972,6,1
20,14,13,5,2924.352902554843,262.32761597866806,9,1
15,9,1,9,2981.29515803179,378.692446034503,3,0
11,11,2,4,3887.9930120650733,78.03086314309478,7,1
5,12,13,6,2534.5720099159303,310.8612108996608,3,0
19,10,9,3,2551.915328959542,591.1318363871796,6,1
1,3,7,3,3629.299771948095,144.98531551879057,0,1
13,8,16,5,2498.1360716987547,434.7554689266279,8,1
3,3,19,8,3046.370521952448,263.80796861986187,9,0
0,6,7,8,4489.892600592704,393.21259835033237,8,1
22,4,6,3,2013.240527985736,126.90790107160639,6,1
17,8,18,8,1931.7741038869187,284.9266646574734,7,1
12,11,19,8,27.709469405208843,588.1551647462687,1,0
1,6,11,3,3070.9970449909474,121.19585485452569,9,1
8,8,12,2,158.5618179615886,383.6847915700105,9,1
20,1,10,2,2525.7009637442984,347.48066051624323,6,1
1,6,13,9,4023.126607270811,341.20569384278997,0,1
8,1,12,7,2754.106141893119,370.99835734271215,2,0
0,1,10,6,1355.4844644312132,303.8315943444957,5,1
10,8,18,7,3932.9804230323625,15.07379640330651,4,1
2,7,4,8,1355.8878503718688,540.5576028205551,4,1
19,3,5,1,3667.8285869200345,497.05240235299834,8,1
22,6,5,8,3055.189691399254,108.6297701480672,5,0
3,9,12,3,858.281520772526,250.8975405404271,2,1
17,7,3,3,4526.618035472487,463.4766435126729,1,0
22,12,8,6,1011.2119779564066,588.1370776554342,8,1
5,3,2,4,4948.039499961942,570.926542632863,9,1
2,14,18,4,46.47933838815445,540.1187238073236,3,1
21,14,9,4,1324.7820519430861,99.23246889298808,4,1
10,13,13,9,1007.3028833982522,549.1126880753578,8,1
14,6,7,8,79.82711675060851,527.6747232058923,4,1
21,11,10,3,3664.5158217351045,229.28519714400178,6,1
4,4,9,1,3470.1947524769853,239.7409437490759,1,1
19,14,15,1,3963.831312131103,278.64580856332066,1,1
9,13,5,1,1290.9257468581807,395.4245004250181,3,1
11,3,12,4,2227.23248374402,160.19719150989437,7,1
14,9,1,6,3298.976472891522,18.654315516767085,1,0
16,10,12,4,2204.4448344018365,89.03156713535914,9,1
9,2,6,3,3489.6555938864,266.86896500818034,6,1
5,1,19,8,3173.527308117806,172.7915288085901,0,0
17,14,19,8,582.0925370806606,459.88735381649843,8,1
12,2,16,6,3907.4051741740705,68.48059197681647,9,1
2,7,19,9,3606.1750318716663,550.8918092051083,5,0
23,10,3,1,3282.6135942108526,537.7196720666271,0,1
9,1,10,8,783.9170952923016,545.7103060753064,9,1
13,6,18,6,1347.3022794888648,445.06794916897934,5,1
5,14,13,1,1971.953387622126,68.66498303274159,4,0
2,7,18,4,1406.8488120656527,265.69185496489223,4,1
15,9,3,5,1146.773350473896,83.18619622425092,4,1
6,14,3,7,4028.734774107261,592.6810196928442,3,1
19,8,12,8,3194.77890933741,203.1578619222106,6,0
13,6,7,9,2831.705936435749,353.27167242458694,8,1
8,3,8,6,1137.5040271577368,468.738867275312,3,0
14,8,9,9,4591.20204572052,552.766570114259,1,0
20,7,14,4,964.0033650956082,454.55089687560917,1,0
2,3,5,8,3976.8051547951386,406.32974836591137,1,1
1,9,19,3,4833.696606859412,282.25916031270003,6,0
1,12,16,4,3638.192718828938,365.21307958156183,3,1
2,2,12,4,4964.365288171302,61.027466267433745,3,1
17,3,4,6,3258.7450737199542,530.9339124669513,0,1
13,2,8,9,1095.127114583436,328.5474987597318,3,0
19,13,7,6,1027.0592736453914,28.880355008790907,5,1
17,1,15,1,1629.575778434827,552.341764767639,1,0
9,4,6,5,45.57880090282025,296.1346744329369,3,0
1,5,5,9,3411.6753657133445,521.8105392287961,6,1
21,13,14,5,1350.6522452928596,514.8483327521874,8,0
0,6,13,6,4077.7643291408367,490.37219453698333,1,1
3,5,10,3,1802.2715262909082,41.534796480736865,7,1
13,1,18,8,2404.98290238193,152.00465402740429,5,1
0,3,4,4,4828.787693636243,525.9509841169313,7,1
13,1,8,4,1218.4388940059127,539.8996783509958,1,0
15,11,11,5,3609.0579461744005,277.5509731094396,0,0
21,5,17,9,3778.0377686340316,266.82467325425034,6,1
13,5,18,8,1112.7808060429395,109.20867716225911,8,1
19,12,11,7,2509.974214694856,581.204419271235,8,1
2,11,16,5,1757.507607311712,131.8173928386307,1,0
2,13,12,9,3861.812154566445,118.6073866887055,3,1
8,6,13,9,3116.1917619548967,398.1337372387587,0,0
5,8,16,2,2385.15544375413,149.49236028526636,6,1
12,10,1,4,3899.022692588114,563.5691085535619,1,0
20,12,16,8,1183.426294342001,11.489662214087918,3,0
1,1,15,1,3770.573184115952,8.42319108236428,1,1
7,4,6,5,4328.217817343193,305.40169685418175,0,0
20,10,12,8,4394.321768069786,295.3971636485158,6,1
1,11,8,2,3920.531229167823,102.20159303104174,5,1
3,1,7,2,2045.990693321361,299.23913996731926,1,0
14,9,2,8,4909.222033361956,249.93835757614193,3,0
3,11,12,9,1904.172282673975,534.7460675787094,2,0
12,7,14,7,3196.740741521104,10.506082529093266,2,0
11,7,16,8,813.7601485666487,585.8805339946066,2,0
12,12,11,5,4902.4400041956,376.51369475602627,3,0
13,5,9,1,3522.8897501046695,95.346850158939,0,0
19,7,10,4,3769.353950779378,32.822208217643905,0,0
17,12,17,2,338.2257500216116,325.17286684274296,6,1
5,2,12,3,3819.4548929611524,144.75964875323297,4,1
10,14,6,3,3875.8699118108007,184.19349451574925,2,1
1,13,19,9,3362.1459045475267,150.8536380765356,8,1
22,4,11,4,1466.6289728138147,391.85252657564394,4,1
18,14,9,2,2453.553310382799,334.34973245909947,9,1
18,14,6,3,561.0675128304952,51.39478199547784,2,1
4,7,16,3,2363.2194616311713,318.28328723922937,8,1
18,3,16,7,1226.6810244760202,475.7579105101634,0,0
1,2,6,8,1751.9939626054695,53.31078153809297,8,1
9,10,5,6,821.376037934456,534.3946908570999,4,1
1,2,4,4,1157.971295057016,349.0924564213988,5,1
10,13,2,6,392.07752268238005,570.6215592158384,1,1
17,1,6,1,4600.307818520238,93.14402454481352,7,1
23,5,9,8,2656.7493329972626,596.1711746152225,2,0
14,12,17,1,1989.742436601071,388.3423552519577,0,0
8,6,14,5,2679.7957717162317,342.6590486912324,6,1
22,6,7,2,3145.183210122948,311.5913763466908,2,0
18,9,19,6,4610.175178913052,19.074351993496087,3,0
8,4,1,9,901.6778319087035,564.085318971999,4,1
2,1,15,5,1484.8069681897357,388.176711348248,0,0
20,6,18,4,4879.188788357133,59.51775827707828,8,1
8,5,3,2,1862.2530033761368,17.466541325242314,6,1
13,10,18,3,122.5826372790649,35.21626534586704,1,0
18,6,2,6,746.7410282594225,367.5904792421832,0,0
6,3,10,8,141.43012172527457,370.3391718622782,1,0
15,2,11,8,4949.716480679434,302.30203860995744,2,0
15,6,3,5,1401.565536466203,187.52566328850617,2,0
0,13,7,5,4618.478357111768,321.3869253107116,7,1
3,1,8,3,4979.472516040982,312.1995834213734,4,1
3,7,19,7,3003.20769350414,16.552258126556545,8,1
6,7,18,6,175.64961217715316,173.06919204486132,2,0
7,10,13,1,417.1422356307655,36.645278172953944,5,1
16,13,13,4,2413.12938498831,540.592077111355,3,1
4,7,19,6,2036.798344428315,436.5077818571556,7,1
6,12,12,6,3034.8247558510207,597.6885262647828,0,0
19,11,17,3,2199.850570459706,184.79190166664628,3,0
19,10,12,6,4671.043477864707,527.6990794153617,6,1
3,1,13,6,2678.3511799134203,363.81728941982664,8,1
5,4,12,9,3471.6930466975864,274.6096171076449,0,0
6,13,19,9,4483.461510486058,137.43100121673788,7,1
17,7,14,2,742.8906604077048,444.343338345255,1,0
4,11,7,4,1156.3759240514576,542.9637455980585,3,0
19,9,13,9,545.5201157653352,145.0084968548456,3,1
2,5,6,4,706.7956121572623,109.35724930929948,7,1
6,13,19,8,2567.7939950018235,419.25203942789585,1,1
21,2,19,3,1612.6845022476455,586.2990318216839,6,1
13,7,4,3,2121.632469238507,451.2232851569264,2,0
6,10,19,9,4912.624260652368,174.3255397333511,8,1
4,1,9,8,791.9546955017811,254.87347736793245,4,1
21,7,16,1,2708.652233282397,233.66899309773117,7,1
4,6,4,2,503.3670637177183,511.9965357379921,4,1
22,7,6,3,1599.2966031867543,463.9656134289732,0,1
1,14,8,2,2642.3543591362472,355.44038368310447,8,1
20,13,16,3,4733.692412367035,168.60067068615743,9,1
21,10,5,8,1962.2288242045802,563.1031739946235,6,1
5,3,10,6,333.88441411120243,393.72255873764226,3,0
14,3,13,7,1946.9256253219814,582.4336046328606,6,1
20,7,14,6,737.2484676111488,350.1696346600083,4,1
9,13,7,1,1157.648170324312,493.6096912263504,9,1
22,2,6,3,3094.2722095933023,488.79770073974345,8,1
23,1,7,1,346.4450923563716,205.71062221598729,1,0
6,9,5,9,2328.9715436876863,578.5923301595508,3,0
4,9,18,9,3051.2133141937143,18.055173220550575,5,1
0,7,12,5,2115.0733779138095,462.38299071661146,4,1
12,7,6,4,105.4404896124145,579.5064660296061,0,1
20,3,1,9,4927.741590945298,206.6503809538151,8,1
17,10,4,9,1841.907679029271,390.62579973562833,8,1
12,2,19,3,3895.100162797002,339.5228336573053,2,1
20,11,12,5,1634.9759960153915,458.0968492575316,3,0
20,7,15,3,2380.33361739716,520.3758633788061,3,0
17,9,3,2,1948.4335766288727,363.811518733231,9,1
4,1,8,1,1719.2707552529423,490.4632288969669,7,1
12,13,11,2,119.03837226681593,190.80991765410684,5,1
3,14,16,8,1806.5044798939725,141.00929992936605,1,1
16,4,9,8,4448.555052093655,261.24727527203993,3,0
2,6,3,3,3455.0627595824817,408.25327675056604,0,1
16,7,5,7,735.6600668862447,116.41193461854056,2,0
10,10,14,7,2959.8634730674685,409.8095543303754,3,0
20,7,15,2,4462.2319911448685,239.48572090038004,7,1
19,10,6,9,3503.1698644146286,478.367287966116,2,0
22,2,4,3,751.9351178599167,26.917311176465464,4,1
20,14,8,2,4340.484158705139,402.4496695084897,0,1
3,4,19,3,1514.7046263114382,391.6442903067308,3,0
1,5,5,2,2275.8399601185856,564.8566082945621,1,0
19,14,13,8,2635.4523708488405,429.4536943706219,3,1
15,12,16,5,4254.027955847194,478.7996283718523,4,1
17,1,1,3,4658.721400786829,543.2316544326352,2,0
7,1,13,5,4648.967860174875,406.65589138373275,5,1
2,10,11,8,49.69136457991779,177.64141280118488,1,0
8,3,8,7,4610.223543071432,522.5154107521956,4,1
19,10,8,6,281.390960347846,449.80898108820514,3,0
5,3,14,1,1336.2105475190024,257.5403743805316,4,1
9,12,13,1,2579.7893950918865,427.7648577267274,8,1
20,8,3,1,2404.829188131926,521.2748819227795,5,1
9,9,4,8,3027.501871498086,585.5130181778065,6,1
12,14,15,8,2402.436681397659,571.6491448556379,7,1
16,11,15,7,4672.534641405699,198.57005692466421,8,0
8,12,13,6,1210.3387525907892,255.90775966231814,4,1
16,1,9,4,1377.3832232520444,70.17427996153592,7,1
23,14,10,1,4604.48229910835,152.28885077573736,1,1
8,11,12,9,392.93017358882855,530.0406190497354,9,1
8,2,14,1,3051.7085013050014,219.7057061362186,8,1
0,10,1,4,3411.8624008073975,374.2288318639542,1,1
1,2,14,3,2532.6531999144,401.2495428926848,4,1
15,4,14,7,3474.2170753274545,470.18841871027064,5,1
0,2,8,5,872.0456835997153,113.76601799615042,3,0
9,7,16,5,4264.634841529984,186.3638150955891,7,0
17,13,14,4,708.7281904547291,271.76012316761745,9,1
7,9,1,1,2010.054097135591,222.08043143677276,2,0
20,7,16,5,385.53543052794697,589.8286135515154,4,1
10,12,18,4,2730.6032832988267,501.7897779121589,1,0
22,6,7,8,3352.0315790539394,290.41361899918917,2,0
1,10,15,2,4706.6959591255,528.1648325214484,7,1
7,1,17,8,3699.2876175210445,211.8535038120616,4,1
21,11,19,1,2710.103553106214,472.56785271470744,2,0
7,10,13,4,4663.758915679965,138.0869808733399,4,1
16,9,9,3,2397.399821823974,464.5316169096877,8,1
14,5,15,5,2810.4162089633583,276.5897749014584,2,0
16,11,3,5,2984.5316530737778,68.9620959903842,9,1
22,5,1,5,2055.7988321739685,167.59116046057147,6,1
23,6,16,4,4194.028625923463,244.35340129402095,7,1
12,9,8,8,934.027934836845,450.8292824403401,4,1
18,13,13,3,2778.662529954324,48.42471526491576,2,1
4,8,8,4,3613.943948374098,397.43046208012055,5,1
11,8,17,1,4520.84109766412,431.02811635504196,2,0
0,14,14,7,4420.752798207049,394.0832151058221,8,1
22,8,7,1,2548.6140442564083,457.5984347096956,1,0
4,1,15,2,3219.375641305075,111.01032653358878,2,1
7,1,16,7,1977.246303285212,354.32649626250725,6,1
12,8,19,1,2346.2070367721994,564.9812435863086,9,1
7,5,6,3,4532.266304939517,368.41664053369993,7,1
22,9,1,6,4654.2129260304455,368.74512643700706,4,0
10,2,12,6,4478.116149754428,443.181587057395,4,1
0,9,18,6,700.4706004500547,203.25651811488612,4,1
12,12,16,2,4251.919266439874,421.78316128631667,3,0
18,14,12,2,4742.335017797187,550.159130821363,8,0
23,8,13,6,1812.6359759222873,11.482806450079082,5,1
2,9,8,5,2598.0449842141293,522.7172594597748,7,0
23,4,1,7,3897.6853265068494,135.07790709902116,7,1
16,1,7,7,2814.7699064525873,276.27434785172323,4,0
4,1,15,5,4967.482773314185,512.1469415668196,8,1
19,5,13,8,2284.0096921325735,495.22771583669424,1,0
20,2,13,6,3572.5741289248144,535.6968494850032,7,1
7,14,9,5,3965.0297895807557,564.547991616353,2,1
13,8,15,4,2475.561074634613,271.0583892791964,6,1
3,10,4,7,4286.349190499765,395.53646742659913,8,1
10,11,13,4,2735.3114101239103,237.3346721130335,4,1
19,5,12,5,2064.137476040141,213.67644690783865,7,1
14,5,5,5,548.0401325212156,261.79926930561334,3,0
18,2,7,1,1973.1337459886167,447.1303001956922,0,0
6,7,8,1,3672.342909119088,303.35724454922394,0,0
18,13,5,3,4607.219194283735,489.3655062967635,5,1
18,8,9,3,1265.8802252629484,448.40499393171274,7,1
10,10,14,2,1782.6252314792082,17.1846843690176,9,1
4,13,12,2,778.2653605810867,379.99170347816613,1,1
4,1,4,6,3456.7072422025544,264.75981836861166,3,1
21,2,8,1,4801.340265749527,276.6942485449292,2,1
7,10,17,6,3208.351577042396,491.9319670525873,8,1
9,4,8,5,3089.2118847310694,330.8267517203827,2,0
5,5,1,6,2771.9147531971653,531.9449849580735,7,1
14,13,2,5,451.39414602082724,429.11932747305576,6,1
15,2,4,7,3650.2240938826244,333.9398052146114,0,0
16,1,1,1,3014.2272223112604,453.9500958099067,7,1
7,9,7,3,3310.7690765928724,27.817685300617345,8,1
7,14,1,6,4495.067354206833,21.114774622783603,7,1
8,1,9,1,3921.9643274344794,54.59284951790698,9,1
1,13,3,7,3906.767108251085,265.3513684625499,9,1
14,4,12,4,4636.6470067079445,145.09283664803115,0,0
17,2,19,3,4949.775407800368,590.6354701773919,6,1
2,11,15,9,2910.6008324856875,327.6626327117633,8,1
16,4,16,1,553.3192639955171,399.1373689182893,4,1
3,8,10,8,2301.0582397994276,170.89798106678452,1,0
3,8,6,1,3940.1297208436054,196.46916060962724,7,1
13,11,17,5,148.34937056162747,204.59983891398775,8,1
8,12,17,8,293.86831739718383,420.74774456442884,6,1
8,9,19,6,345.11733409027846,286.85519357513857,4,1
22,13,18,7,3657.868434058271,313.0217732553943,7,1
17,11,11,8,2510.8214765302287,357.24177438481047,5,1
9,12,7,6,1850.800738167762,462.4429354617391,3,0
20,5,10,6,537.0290558560625,58.77000036492449,0,0
3,7,7,6,3663.8788485273867,467.2399777701989,5,1
11,3,5,5,1611.8888546489893,340.124865980732,7,1
7,10,12,8,1333.9671096226893,403.11178968887805,2,0
1,4,16,2,3265.0728157522194,199.89330008025337,6,1
21,10,18,7,2799.4643540582406,248.58516790578724,6,0
12,9,3,4,1818.4291026483752,142.54366269408254,8,1
20,10,15,1,3211.0224793198845,587.6834984633562,0,0
15,10,5,5,1363.3953867167497,300.71676864363843,4,1
1,14,13,3,3976.203005405591,597.6657648989757,7,1
10,12,19,4,1154.301562035193,296.42265694645346,2,0
9,1,12,7,802.6000999562581,135.75200230852008,4,1
14,2,5,5,3914.372653399386,306.9341760584297,0,0
16,5,6,4,3542.3812331826866,28.55936522045129,8,1
7,3,7,1,921.3684887519742,543.338031846061,3,0
17,2,10,6,590.0663059227905,492.0373994606925,4,1
22,1,16,6,4193.611451548593,436.8632098130994,2,0
8,10,8,7,3885.2264261614732,367.8468956882637,1,0
7,3,9,1,1643.0142947613244,350.00136903386607,6,1
13,1,4,4,3294.4050669846997,598.0532873772804,4,0
17,12,8,9,629.559330873576,170.40847324186308,9,1
21,1,7,6,2540.167818647914,468.91219739251886,2,0
19,12,15,2,103.46415738149517,350.93583827712615,1,0
19,1,3,4,1964.0933857985617,585.6489235365367,9,1
20,8,17,6,383.4656791423114,497.54289406246016,5,1
11,3,11,4,2380.984428982844,599.1224422288077,9,1
18,11,9,7,2114.191417795943,355.0533717051556,5,1
13,1,5,3,2227.4812829238995,126.70365473923636,2,0
16,7,10,6,236.20319721949042,304.6937862383666,8,1
23,10,15,4,1814.4655429963436,428.11112476009185,0,0
20,3,14,3,3784.854407008583,465.7444297780449,2,0
2,8,4,3,1850.8827230345644,5.303443464486423,0,0
22,4,2,2,3578.7080435218077,305.49111765886494,6,1
6,4,12,3,1853.698830932329,144.9645750825347,1,0
16,5,1,1,2121.96481303603,525.5725407865991,3,0
11,6,5,3,2823.821643018038,95.97873920988599,3,0
8,7,6,9,4753.902864667341,401.5414684970259,7,1
14,14,11,4,553.2136287668093,163.30700324333029,3,1
17,14,8,3,174.23970561925668,217.14257521249198,2,1
20,4,7,8,3043.7063472121254,564.6327601503226,9,1
12,8,4,1,4745.994473752848,148.0666346178073,2,0
20,13,6,5,4948.718431448027,61.52664328464374,4,1
7,6,16,1,2425.979594486089,46.22451635931437,5,1
13,14,15,7,2345.727289214641,305.24599050918,6,1
7,1,14,5,3228.3692160185287,386.81833195915135,4,1
13,1,12,2,2782.6174384527994,199.73971792467788,6,1
6,9,12,1,3174.0994074944497,415.7045463668831,3,0
22,10,16,7,4371.257133434092,41.315062551076494,4,1
11,6,15,1,3734.0677857431706,515.1141137291118,5,1
10,10,13,3,2489.4181845171097,490.8574897948465,8,1
21,8,11,6,2314.7036504108464,591.370281478291,5,1
21,13,17,6,3201.612725080449,562.220463636598,9,0
10,7,15,7,2283.9743592572845,216.93731253176222,0,0
21,12,14,1,2294.318962815543,242.5688534892684,6,0
12,6,10,7,91.36644991465904,448.84908424956444,2,0
17,4,12,2,878.580045662469,84.779249313215,5,1
1,7,16,6,2447.683063578808,191.83875259567674,1,0
20,9,15,8,4115.040760661342,75.53185750051072,6,1
14,14,10,5,1400.8477635683494,275.65743719833466,0,0
19,11,4,3,2617.9907313244335,333.442546531764,1,1
17,10,9,8,1731.3608029485686,130.6404796278377,8,1
14,10,9,8,532.9719078025493,20.845853713892474,8,0
18,14,11,4,4791.90943052579,433.01671989156125,6,1
22,7,11,8,4274.8226125490055,16.903072833570263,1,0
