login_hour,login_frequency,location_id,device_id,transaction_amount,time_spent,failed_attempts,is_vpn,request_rate,last_login_diff,os_type,browser_id,is_suspicious
6.0,10,69,12,315.75028870755426,252.10754273428282,5,0,7.620960803889462,101.87091303882559,3,2,0
12.0,22,75,3,181.0773516048538,107.8889133229489,0,0,10.123645722713231,88.89523937525158,2,1,0
1.0,16,29,17,92.92472223721707,92.93011727093285,1,0,8.74698114648919,20.969509427246486,1,5,0
7.0,12,62,14,255.30513991976756,118.8391719062297,1,1,11.410359927974977,41.485931741736906,3,3,1
6.0,17,53,6,239.70171545352764,150.23424160760715,0,0,1.78122974568851,32.42520620805094,2,3,0
23.0,6,45,4,402.46106256155065,196.00768578567482,0,0,,5.682591299217817,2,2,0
11.0,9,27,8,345.0619638208123,235.42024132862497,1,0,4.657644623810313,35.92912078877408,2,2,1
18.0,10,34,3,264.4794871525417,54.536076899828004,1,0,12.835515080755997,36.739479975903414,0,3,0
6.0,20,14,8,40.33175065978122,115.77284440934008,0,0,14.317764721085272,93.52044017844484,0,3,0
9.0,14,41,13,460.7048303554093,174.5615572491292,0,0,3.630575647330443,4.169057442394887,0,4,0
15.0,14,74,19,291.1027248818891,270.7762297892842,0,0,5.3041669389479615,7.636027312047133,0,1,0
2.0,26,60,15,195.9216356662543,115.4614847575162,0,1,14.513937977106739,41.9372973354153,2,4,1
9.0,29,42,7,261.4869256155729,274.84441233945853,0,0,4.757526193802693,8.26105160466848,2,1,1
5.0,17,51,3,95.44676403430587,158.47571040673563,1,0,9.394554226553282,151.99849868602038,0,5,0
17.0,27,75,19,219.77530512658797,,0,0,3.636413959576214,38.00219125843874,2,3,1
17.0,25,11,10,144.50751293299697,140.72424342267033,0,1,12.922023891915135,9.876979012176003,3,5,0
4.0,16,35,16,290.03320883329394,200.91544333572875,1,0,10.820505169214362,2.855793766380017,2,5,1
20.0,4,19,14,399.42339281089096,160.22876239133976,0,0,2.5992582068959176,39.04018399470873,2,3,1
6.0,2,88,8,268.41753084144625,249.67323363023365,0,1,8.294917246845717,83.92868851443397,0,1,0
1.0,16,65,11,30.726137730163394,68.40592995373962,0,0,6.887119033781107,38.347208154960526,3,2,0
10.0,1,76,19,129.61720400724036,202.6167700357741,1,0,11.5766027776588,128.65912234028633,1,2,0
12.0,3,61,2,227.73935759089306,76.12235550057716,0,0,10.941885042108916,164.6988052906244,1,3,0
22.0,23,47,5,91.75592187827847,183.2306786327739,0,0,10.410190929907815,0.6340949685317667,3,5,0
4.0,11,14,11,30.63038908451079,104.23115120596572,1,1,10.617470513216904,93.07119070954029,0,5,1
5.0,16,67,7,117.87195091939452,112.49230848334545,0,0,13.40812203319538,65.56118127405391,3,1,0
23.0,26,52,8,89.24313060685652,146.30906468523676,0,0,11.59876576387392,48.23505119101084,1,3,1
13.0,18,32,17,306.5753098929724,122.0719435973956,2,0,,169.54059357220552,2,4,0
11.0,15,80,12,68.58761961313859,70.46844031975418,0,0,,4.64313409605883,0,4,0
3.0,9,10,18,141.15937696226925,214.57422152164438,0,0,5.346597200063389,32.70768960121542,3,4,0
22.0,12,17,7,194.32587608793892,254.61701686405655,20,0,13.1259507892473,18.187706387164955,0,2,1
5.0,29,40,9,147.95843983320464,225.73636414766779,0,0,,256.08993405870126,0,4,1
9.0,27,68,19,148.27728117782488,201.5865906143285,0,0,12.281934809705534,17.071775177417415,3,3,1
17.0,18,63,14,249.6092487530133,96.23678975348633,0,0,10.599256122778636,13.560445602275653,3,5,0
14.0,5,15,19,202.02906994999637,78.58032433696141,0,0,4.362548949076844,28.384221882277764,3,2,1
7.0,24,97,18,454.7492870204922,403.0310715126275,0,0,14.9142247037281,1.8380399189791377,0,5,0
,29,39,15,178.2595328432187,123.88466602306289,0,0,4.316481883544001,45.880398773706574,0,1,1
4.0,29,57,4,230.07452770343815,78.31347487125544,0,0,8.214727944779904,7.215235877377088,1,1,0
9.0,28,10,13,165.78791546937617,109.21683957112035,0,0,4.270421826276498,38.4337928545325,2,5,1
19.0,26,71,5,102.93804087766188,77.19300313575306,0,0,6.979127213234596,102.48005569721286,2,3,1
5.0,8,97,12,217.74410753949937,,0,0,9.254072202784224,17.734912594454848,1,1,0
15.0,3,17,17,228.9836983702686,86.00472446896363,0,0,3.3554041514413733,17.082160650795682,0,2,0
23.0,2,76,10,,115.50652525105397,0,0,7.97784387561392,34.59442278226857,1,3,0
2.0,25,17,12,238.98114009984815,15.641592213637225,0,0,12.46108026422182,24.631388992930415,2,1,0
9.0,19,16,6,89.211185303336,55.29729554669876,0,0,13.254039266226847,115.9194149227765,0,2,1
10.0,8,78,12,177.73324854508834,223.38188079324462,0,0,4.40827758421545,114.01554952094762,2,1,0
10.0,2,3,13,108.34049113795238,256.874355810765,0,0,,29.990373725540586,0,1,0
16.0,19,51,17,93.97289767980604,401.8169983656227,0,0,4.941879878559575,60.21277105309653,3,1,0
3.0,1,94,10,331.81836583222974,198.46337815202983,0,0,3.136370758145232,15.228612125448972,2,4,0
3.0,27,46,19,57.495953837591706,316.5302005812054,0,0,10.952745897468423,42.18580378872768,0,1,1
16.0,22,55,5,172.18992658532144,483.7078427743761,1,0,14.40995221393354,81.7853092682592,1,2,0
8.0,13,99,5,343.0173302042398,228.11230140346987,0,0,4.851588183373613,72.95047200269448,0,3,0
18.0,23,26,8,294.3720451119129,250.47134057051,0,0,4.79157268519126,7.802096311766518,0,1,0
4.0,20,76,17,322.21971084689085,164.00535715687968,0,0,10.630691659296744,58.809432034774886,2,5,1
21.0,17,31,3,205.2833458594379,173.4903906226139,0,0,10.298571537793553,11.29906474482986,1,3,0
23.0,3,81,16,97.8563450341086,86.13749223715467,0,0,6.6006796400643095,34.7820909415275,0,2,0
5.0,9,72,19,180.37523864419424,294.94366047263986,0,0,4.781618746407669,197.29904564782413,0,3,0
2.0,5,19,6,341.35010681987217,156.360079684772,0,0,7.260545860258738,4.247569676177612,2,2,0
21.0,6,90,10,232.72742992099293,270.85486468756443,0,0,10.570338913259638,1.9856101487406415,0,4,0
0.0,4,68,16,157.8422708805387,117.19200850940935,0,0,6.276367163755609,37.256332728703605,1,1,0
19.0,17,15,13,58.779893603316815,104.55404441698315,10,0,13.04597942623659,178.19310884155524,1,3,1
21.0,21,58,3,454.20843388288375,138.06934746779683,0,0,10.087256362775314,79.83008356914017,3,2,0
15.0,21,78,8,212.64932851544324,234.41771667796806,0,0,9.857168222280354,13.275182412948457,0,3,0
22.0,21,30,8,56.22616768644747,90.67324771253928,0,0,10.534336572503026,103.87678456267,1,5,0
10.0,16,48,7,171.56315938613895,209.37856354984172,0,0,13.789090386495294,41.54116301836824,0,3,0
12.0,16,56,11,190.3520314491558,,0,0,5.647841619142512,134.9930289923206,2,5,0
9.0,22,42,3,585.5326336444031,339.9644894302444,0,1,7.080755254780084,75.2188780784118,0,1,0
2.0,11,24,7,244.3439112891489,175.6600285313403,0,0,1.292686037507935,10.653000722749246,1,2,0
8.0,2,52,11,111.34446772555982,171.2899459710606,0,0,4.266248836910291,30.429277304540697,3,5,1
11.0,17,43,17,147.80327475689316,104.83772253789549,0,1,4.763829399791383,60.70114327342232,0,1,0
22.0,15,34,18,267.43686921959096,147.1010668935345,1,0,14.872983740694957,52.390143841885255,3,1,0
13.0,18,60,9,178.28250436873805,67.7073658597894,0,0,6.245739125521075,27.142159307209965,1,3,0
0.0,29,83,13,183.72838205118185,,0,0,2.899794694660612,102.97597421571854,3,2,1
17.0,10,3,15,210.4704277252921,143.0896239666799,0,0,14.059665787896304,7.652312446444095,1,2,0
16.0,6,68,19,156.49848082693185,79.09093641042696,0,0,6.663614360746502,50.60672795501941,0,2,0
8.0,21,11,15,401.6724261153623,149.5623757738688,2,0,4.063615160055987,34.49976439930409,0,1,0
8.0,16,13,7,188.3131590135396,249.6821836747695,3,1,13.102311844976176,11.350254516438135,2,2,0
22.0,5,50,3,303.06648951398813,181.6383527257927,0,0,8.756926349677798,7.816792678240443,0,1,1
9.0,12,82,8,468.74151338674,129.02609239328456,0,0,9.55863116697926,58.572345182107426,2,2,0
18.0,28,19,13,134.64925867325832,189.32827321859668,0,0,4.343486869155741,4.292635420161587,0,1,1
14.0,6,44,16,573.2553933320746,167.09257108383744,0,0,10.133820145641696,13.738578074761136,0,2,0
,14,33,3,156.44062024573643,182.52819434441858,0,0,12.65021734443913,7.579606226249522,0,2,1
,26,38,1,187.80668133612687,306.21049306078794,0,0,9.486642573264755,2.783069440812615,2,4,1
19.0,23,3,3,229.8232182438185,186.4304772655146,0,0,11.104652418769861,57.448130809351596,2,2,0
22.0,16,99,16,314.47679483322855,510.451536071599,0,0,4.546808217744465,10.96676298997082,1,4,0
,25,65,1,121.23891115598545,137.712924034545,0,0,14.361194140132218,12.423171810735134,2,3,1
,7,35,18,114.997173447468,70.67138374360242,0,0,10.964553593465897,14.761683117457492,2,3,0
23.0,2,36,14,108.71875760904545,363.8787355376512,0,1,3.4515091237428903,5.821394682586683,0,5,0
15.0,6,38,7,397.369294472359,484.25747236827345,0,0,3.7727096508578617,23.786571098291592,1,2,0
14.0,9,39,3,94.4337895062221,196.1424041805198,0,0,14.071551842041565,17.129290571950346,1,2,0
9.0,7,25,16,571.3497975452101,174.72588144015305,0,1,6.744190552602275,3.7264044004180414,3,3,0
13.0,2,64,6,103.10857412249324,170.31932917841178,0,0,5.02109616203804,98.06214582673331,3,2,0
9.0,19,13,18,284.66885633819504,143.53394229774537,1,1,7.079013480151931,148.9018648188081,1,1,0
,8,68,13,115.47233613559821,170.191571559983,0,0,5.892776637375629,17.805766527805005,1,2,0
22.0,11,70,2,362.95487955613424,158.61517902561502,0,1,10.742824676641131,83.60729564240131,0,3,0
8.0,25,75,12,47.89953745587254,101.29730468261842,0,0,5.57922944242851,54.7926386114673,2,3,0
13.0,4,1,4,343.95691772834965,105.51578773295147,0,0,0.9449513896518261,33.34790928056235,2,3,0
2.0,16,72,9,124.49834806459653,53.29155983353102,0,0,0.3332678197017064,9.30790273803403,3,1,0
19.0,25,54,5,273.6623872406878,211.23400837116802,0,0,14.850286680398074,8.989713517802526,3,1,0
15.0,18,98,10,215.63676448174323,,0,0,10.437519130964775,51.02985773943564,1,5,0
1.0,13,9,6,79.18712435251189,249.96167121087777,0,1,3.6577795625204588,51.741218686290495,3,5,0
9.0,27,36,1,627.6465132428557,129.18047357262947,0,0,10.061798151741144,7.725469694840383,2,3,1
2.0,5,37,5,278.4094010011416,318.573213825725,1,0,13.326386955998839,60.82607388635199,2,1,1
10.0,27,59,6,279.4175656427371,203.44232163794223,0,0,10.970444021839539,27.767496081626703,1,1,1
10.0,2,21,19,548.3395795706938,400.05994930223153,0,0,10.740728431522399,58.584812729821024,1,3,0
20.0,11,20,11,101.26769493252704,121.87364351532466,0,0,10.033951026113634,38.838600527115375,0,4,0
20.0,1,1,15,294.8190498513234,117.90570090136,0,0,11.626944249701708,1.7356266169262378,0,5,0
21.0,13,99,2,217.4367196871631,146.63480210459815,0,0,7.342943435001064,21.089663529077217,1,4,0
12.0,5,59,15,207.4715910382618,277.84794595797484,0,0,,1.4058040154974907,3,1,0
6.0,18,28,7,191.17702016267083,116.87943403508267,0,1,4.0689450196574395,63.14427016904821,1,5,0
22.0,14,71,17,26.376912111607574,91.34035607434076,0,0,9.954250516389132,9.862184900543344,2,5,0
16.0,13,56,12,116.76053623098365,152.35596845231706,0,0,2.743008972573884,136.5673515929154,1,3,0
1.0,7,9,12,217.3264754917214,85.65581176791967,0,0,3.4136817275246494,245.93404832120297,3,2,0
11.0,8,65,5,270.07630325833253,170.69729687440858,0,0,11.912986689679078,102.48976894929521,3,1,0
9.0,18,36,7,253.96877809664153,155.71044634615717,0,1,7.8909091762312675,18.39824425949948,3,1,0
17.0,7,98,2,59.98823993726538,471.8945567001638,1,0,0.8000577180143961,4.473316019642712,0,4,0
21.0,20,34,13,99.24491754671642,535.0071580084721,0,0,8.4051196017085,62.340721608221685,2,2,0
10.0,17,81,9,281.37949278117446,131.67405548445365,0,1,4.318946954533663,5.509366987033629,2,4,0
15.0,16,32,15,109.35912937101504,531.4743494163524,0,0,4.763041976394117,9.041612862473023,0,1,0
16.0,11,66,15,37.779910370226446,137.88921966448842,0,0,2.6264478096799166,3.980226714378235,0,3,0
18.0,19,25,1,74.20600059742956,74.91120416027358,0,1,2.7883874956077657,21.10237172646864,2,1,0
17.0,27,51,3,187.62508509163334,69.68224537163726,20,0,7.847810584049596,11.208008661253324,1,4,1
2.0,28,63,1,170.5288217590762,226.76375106649593,20,0,7.30336531033124,46.46477989411339,0,5,1
20.0,1,90,19,176.07810700252386,369.7937104074726,2,0,7.468602597324401,22.130378168148656,0,5,1
15.0,21,45,13,195.78540508264408,160.62884796762143,0,0,3.5959553566865763,23.978843302452304,3,4,0
5.0,29,26,15,291.2153479995862,168.99208113036048,0,0,9.03766344523464,36.203926982058164,3,1,1
11.0,8,21,13,88.6818157257541,124.62645959596483,0,0,10.694048855090514,18.398412267640275,3,5,0
10.0,1,82,18,124.944117079518,179.294973516902,0,0,14.126355611606034,19.094567442025593,0,1,0
14.0,9,93,17,169.66343337797247,162.1340403644625,0,0,13.742305735211842,20.47549960837519,3,4,1
14.0,19,51,1,50.63115247056942,260.6702010052886,0,0,13.171908621520593,61.2140660165384,3,2,0
15.0,21,24,15,161.46180150918946,93.78420236276206,0,0,2.9317172037530046,23.612073947694626,2,4,0
9.0,9,92,4,137.80243345358258,72.6690651872248,0,0,13.18397019266652,5.165423696132828,0,1,0
11.0,21,12,2,160.31427621204833,191.4958488639809,0,0,4.342216456944906,54.99668607668607,3,3,0
12.0,25,11,19,335.372539924495,156.13009415568422,0,0,4.468572903961587,137.57243431425223,1,3,0
3.0,10,27,8,136.7996121069193,205.09013098366415,0,0,5.942415501897369,3.398281653868311,1,5,0
6.0,24,23,16,78.88310273011955,345.62395632520247,0,0,0.17416576861611932,109.03186663249342,3,5,0
21.0,23,33,8,475.2424949760163,100.05555657220592,1,1,10.243444920709244,21.07098243190603,1,5,0
1.0,11,80,10,73.77403860253025,93.12550335413017,0,0,7.515889067590246,38.37995620261329,0,5,0
14.0,1,92,16,167.1136398424227,130.53130729154933,0,0,8.78619024722583,7.971381776316531,2,1,0
,20,92,5,232.20417110562101,258.9702538009865,0,0,11.255417110376543,16.001669628498046,3,1,0
6.0,25,38,19,80.12650975296424,,2,1,12.911923033822697,13.698580434372769,3,2,0
14.0,26,55,6,145.14957101447945,211.1349588133795,1,0,0.5510509545452784,2.3909554830632818,0,4,1
22.0,8,70,10,164.08132975195088,105.56146269898986,0,0,13.189779786062921,47.206879608133065,0,4,0
13.0,20,42,5,289.3386764301527,132.91285529199195,1,0,11.064223084289202,73.5514866631371,2,4,0
7.0,12,29,19,130.9736618493306,183.09024625880048,0,0,10.988707480801398,1.8441647495543416,0,3,0
11.0,1,34,19,305.8919388047924,162.01843124346385,5,0,0.8142416060233458,2.7176262938585998,3,2,0
12.0,10,57,13,155.85407652469183,62.24521589469214,0,0,0.7801361936408019,13.151127068546643,1,1,0
10.0,4,3,15,310.00650313940554,117.34522080640652,0,0,1.9167944891370068,8.939572018784824,1,2,0
16.0,15,6,8,82.71564010892963,112.40764750022429,0,0,14.0491587322112,14.408531489594466,3,3,0
16.0,19,48,11,97.25997811670685,186.32312005598564,0,0,8.064474020724088,20.61716119417473,1,4,0
23.0,6,64,1,440.667740343374,140.9427879359519,0,0,2.21560914876544,174.72556136922702,0,5,0
3.0,27,13,4,26.73712673588788,135.27047104728072,0,0,0.1665879972040169,19.35839521816254,1,1,1
,5,36,13,93.88866732596296,135.143431776059,0,0,3.9134423099430573,13.305566878401088,1,5,0
7.0,5,79,7,305.2194129922889,314.36519991178267,0,0,13.819335413514727,1.9733630410255927,3,3,0
4.0,18,70,7,455.54256135426004,202.2814206351919,0,0,11.591389094098462,43.56136599007796,2,1,1
15.0,28,33,6,61.69462336831667,171.04466058071017,0,0,7.0900372739725395,111.04172289694746,3,2,1
3.0,3,76,8,287.4060428167492,95.30612051635637,0,0,8.161263326319528,38.932413652147204,0,5,0
21.0,27,57,12,57.43426412663781,154.77345482908223,0,0,10.187963724072794,86.26902954177461,0,3,1
14.0,22,55,18,36.50389837216254,299.88724819703214,0,0,5.785529397660779,4.275136067339578,0,2,0
11.0,2,13,15,102.94280723334776,253.20054201830143,0,0,5.011070184216865,4.920436224616333,3,1,0
,4,97,16,165.93275966438378,141.22021296361697,0,0,7.565420910736733,47.52640754852974,0,1,0
22.0,18,51,1,26.580222978813236,303.5916161789969,0,0,1.8279681232214284,4.863415277216939,1,2,0
15.0,9,92,10,98.7432075484591,227.92189246201826,0,0,1.0311030777584604,32.02454682221883,3,4,0
13.0,19,53,15,117.10272076209517,134.04661665792372,1,0,4.923450052255954,9.410711666918699,1,5,0
9.0,26,36,13,399.30434784856465,110.12850768609657,0,0,8.24571903233879,6.56685487902395,0,1,1
,10,5,19,145.6705422180224,123.33736549459776,0,0,,35.87026318279324,3,1,0
12.0,22,25,13,414.5323549810358,306.65068730581567,0,0,12.187909847049388,6.9838823586693834,2,5,0
19.0,15,81,9,168.80155076781546,106.57796680733777,0,0,7.734581416519065,13.489761658707042,0,3,0
4.0,1,37,16,218.47177495415664,196.99716840020255,1,0,11.123463004289587,11.430590835667871,0,4,1
2.0,29,19,14,305.8495603757072,301.5207270445833,0,0,7.8172240861702385,174.1670409911569,2,5,1
14.0,11,35,9,292.193651651895,44.592922719874764,0,0,9.978892103607446,0.4274380449474411,3,5,0
3.0,14,34,18,339.3962100145617,447.35535886695334,0,0,10.614279480651538,3.798946063227509,0,5,1
14.0,10,54,4,238.00755765302284,129.51192059110812,0,0,0.6299638083839424,95.37096152429629,0,5,0
13.0,19,46,12,,132.06174464598692,0,0,8.750756737777627,35.05727116083433,3,5,0
19.0,24,6,5,37.03693415399973,207.20950423269673,0,0,0.7736692538242073,10.614755884764401,2,1,0
18.0,21,83,11,287.81493408758547,277.94440132681274,0,0,1.7373645608229056,14.136824522320143,3,5,0
12.0,16,1,5,262.5684642243061,121.72641962094566,0,1,7.397307448910455,95.36682647017706,0,1,0
9.0,8,71,19,90.46708125190018,207.55314238916264,0,0,,123.46891134663497,2,2,0
,2,34,7,225.40844001745404,196.17447735658354,0,0,14.274266461699087,13.801494552636342,0,5,0
4.0,23,56,4,179.00850031558582,78.49772611997331,0,0,11.381655173399237,11.509391721289246,3,4,1
22.0,25,83,8,115.53475822080296,63.55213159720133,0,0,10.17750802232378,21.849056514079354,1,5,0
19.0,7,97,6,189.9605264913794,188.8740799646016,0,0,13.406301222222826,104.4069051949858,2,5,1
19.0,19,26,6,397.65706395484625,473.09122489896606,0,0,13.121793922075613,0.48532410614214394,3,4,0
5.0,7,42,4,388.45202885432377,168.1265550680814,0,0,9.300071532415357,25.285706538945924,3,2,0
3.0,15,91,14,277.9498609688119,204.64016769681933,0,0,2.1247052574335688,18.583977231598283,2,5,0
1.0,8,38,3,211.31612570570124,206.34155256471846,0,0,9.673604377563603,44.024298243786774,1,1,0
21.0,14,26,10,71.79102184270073,70.82583058870237,0,0,8.418404240360363,30.390625968644308,1,4,0
15.0,1,99,6,140.8473050031583,190.35818195285574,0,0,4.875307083604775,8.510940221441084,1,4,0
17.0,29,59,18,102.88475953262466,116.32843497928818,0,0,0.446080678333023,74.25049357349553,3,5,1
4.0,13,84,10,279.3429185678152,258.9912786247421,0,0,7.91270146180526,48.28597138697542,0,4,0
21.0,3,24,9,148.2915085284335,31.790440051421058,0,0,6.5779634813835655,8.47947352729399,3,5,0
3.0,21,21,16,44.10042763469709,75.03588980946382,0,1,,10.944041523271594,3,1,0
12.0,28,60,4,244.7543135720708,252.33574144108613,0,0,7.59566940542308,80.60420872519197,0,3,0
18.0,6,90,11,7817.31797164571,-999.0,0,0,4.980717741256015,6.437750022545706,1,2,0
22.0,19,20,12,251.88288619108417,64.11258902675047,0,0,2.466862387104849,59.03083430663857,3,2,0
1.0,15,6,19,240.6400836152237,121.2068882542923,0,1,0.5720846791906085,9.115221626642413,2,1,0
12.0,4,67,10,192.40301031157762,115.35802971729946,0,0,5.674148582917754,41.05323318646081,0,4,0
10.0,21,10,7,21.25681035952116,277.3987399790842,2,0,1.835569832056827,30.49713137515252,1,1,1
21.0,3,12,7,95.88819604123218,276.16476527375187,0,0,12.186746167094178,71.74599836295565,0,1,1
3.0,4,97,18,181.76917314151305,519.603226890183,0,0,11.840324222455518,23.271579102188824,2,3,0
21.0,5,22,3,103.57314501386959,153.23956974593938,0,1,7.920895368375205,115.81039960787231,2,4,0
19.0,18,62,12,59.941971767107766,362.9985045630949,0,0,4.72952956639234,73.61531551360106,3,4,0
19.0,26,61,14,168.38992605208804,62.37083231302505,0,0,4.159540958519182,72.41118077849674,3,1,1
14.0,25,80,2,,217.95911221042556,0,0,1.3328830772377853,15.674954503215616,1,3,0
3.0,10,17,9,278.6940303201025,106.50016413077547,0,0,5.251695677683328,29.901990077383473,1,5,0
8.0,8,10,10,250.92559450814534,51.207356759151125,0,0,,10.997009016306036,0,2,0
,12,12,6,235.93788088950615,62.234711633129606,0,0,14.82047616335145,81.86735551226423,1,3,0
18.0,22,83,17,54.327712233572406,260.8597135562095,0,0,1.0166230024234761,49.350222248246034,1,5,1
18.0,26,40,15,233.70533436497357,140.90079313204942,1,1,2.8569721433248656,0.32396507438176436,1,2,1
5.0,27,23,1,398.04138821235813,295.9205240672519,0,0,6.620417239347309,40.82307513113165,2,4,1
,3,40,13,496.3831430042634,118.60257206934006,0,1,,2.301044911396354,1,3,0
19.0,27,74,10,111.8106925975954,134.63826182636774,0,0,7.576097115975244,22.121230153380836,1,3,1
14.0,18,74,12,324.818119353051,84.16738674643076,1,0,0.6189249297165001,108.16599560401346,2,2,0
14.0,23,50,16,355.92259812940364,157.45329781127484,0,0,7.779074278938747,5.144412978342831,2,4,0
19.0,8,10,2,83.80925867900918,212.33407415627033,0,0,8.513676388600132,4.629808568161685,2,4,0
8.0,26,94,3,,503.09472375550934,0,0,7.99043951747983,82.72297846657284,0,5,1
3.0,1,4,8,210.1278011278561,333.98069075993453,0,0,13.335237230352467,15.058734199233935,2,2,0
17.0,14,1,15,610.445646784084,58.5753332834412,0,0,6.181873006453378,1.7471550061391126,0,5,0
17.0,22,43,19,375.20679617557096,349.3245948083101,0,1,1.7476555868898611,46.30674340316811,1,3,0
4.0,23,83,18,220.94513308288128,321.4906240948735,0,0,7.6055963755330245,14.69444674637883,1,4,0
19.0,13,5,1,38.38234165359029,75.57483838249112,1,0,3.446603429039094,25.678341321307087,2,4,0
22.0,25,94,19,129.89064547007482,164.12043037624295,1,0,0.5750704266740488,9.921506585875523,1,4,0
10.0,12,90,2,343.96558042356264,115.29204606062363,0,0,10.123549493295243,92.7596898154281,0,1,0
4.0,3,34,5,,104.30006198352552,0,0,7.075962708920981,44.374472682748404,1,2,0
21.0,18,66,18,217.23452871645688,510.91544725574664,0,0,3.8373725583822336,58.15721199337743,3,5,0
3.0,21,24,16,169.41063190195686,99.9733513291194,1,0,0.7941487163531192,26.85777617907167,0,5,0
11.0,13,14,10,140.59800520384965,181.52412995678065,0,1,6.861115875664059,11.339576697093248,1,4,0
1.0,15,41,3,228.56381661117675,103.82266355450258,0,0,2.4784437506917323,48.08247492805956,3,4,0
12.0,10,42,10,229.93677699584794,,0,0,,6.739210841826429,3,1,0
9.0,1,13,13,60.28753386801932,306.7765877132309,0,0,14.457665719810686,27.56634986957284,1,3,0
8.0,29,29,10,197.62107521668463,226.43768485577863,1,0,9.459480407597146,21.58339516297118,3,4,1
9.0,6,65,11,31.786207564345236,110.67488296723343,0,0,5.109523883914928,19.423892612108098,2,3,0
,9,46,7,238.45210540540987,230.06008294208465,0,1,3.4619547746137456,63.174614506355645,2,5,0
3.0,10,34,2,,228.64362418412964,0,0,5.197675088486695,14.76092562351408,0,4,0
18.0,15,63,19,512.8821368333572,132.94701853499794,1,0,9.580767997173476,147.89847735368818,0,4,0
9.0,9,4,18,399.0463878091292,210.23688101087782,0,0,1.3437956602766494,15.732777440120222,3,1,0
2.0,23,28,11,234.6691784811189,102.726337793642,0,0,2.4057286780858074,33.75245405516931,3,3,1
20.0,14,83,17,289.22069495407516,108.18147173084154,1,0,7.210146126992993,40.59904753405483,2,5,0
18.0,11,1,3,204.9036529924677,93.52885833621156,0,0,,29.974328233985133,1,4,0
20.0,7,36,12,209.59722323993188,56.4427612927934,0,1,14.127877517112358,6.043133947024932,3,2,0
1.0,24,13,2,245.7023605985054,248.20723078836542,0,0,0.13946640867228538,55.08751376414853,3,2,0
19.0,26,5,1,229.09811538190556,74.41550770016762,0,0,8.46329037779617,4.562507066818599,1,4,1
9.0,2,97,9,177.40593961305458,89.364111953295,0,0,4.214548686203999,12.325720001175434,2,4,0
1.0,14,14,19,381.4593396892124,148.3105807583742,0,0,0.7283259454600601,5.344730709831423,3,5,0
1.0,6,80,8,153.09385175029126,50.61249979786725,0,0,10.605549769136262,73.03274004264024,1,2,1
23.0,5,32,9,115.8031346940507,214.95381868418508,2,1,10.412965575844268,63.240174827204825,2,4,0
16.0,5,50,7,536.0319581369873,286.197275343083,1,1,7.37411557874434,115.73979514856077,2,2,0
15.0,29,27,4,63.29109117393853,,0,0,8.592900342954376,35.230109966041184,2,5,1
15.0,19,35,16,148.89734081250694,134.8033748711493,0,0,3.5740890161370724,33.28784196415932,2,2,0
13.0,19,3,6,94.00484055644391,299.94104252659986,0,0,8.159705219555779,96.74637914663529,2,2,0
6.0,6,4,18,66.82419551530549,309.92865724301447,0,0,0.3265176175469203,17.072725367780592,3,3,0
20.0,28,7,2,340.4022184583427,218.27544740474124,1,0,10.029888206415555,19.9828748758944,3,5,1
10.0,26,77,11,38.387357759313765,55.008811273838795,0,0,0.39039845247727023,79.23982670526647,2,4,0
23.0,29,3,5,434.14762003660167,154.8678373443403,0,0,5.839803526499445,50.4066546187609,2,4,1
0.0,10,81,17,91.45503274096404,194.99629631651283,0,0,3.0759765579265923,125.20253326974188,2,5,0
,23,59,5,305.9062389678384,138.65571638397333,2,0,9.189510860176503,31.716904495719298,2,3,0
22.0,14,74,3,268.11098042945343,179.2761828177628,0,0,2.931125291120037,81.35676946986723,0,1,0
20.0,17,1,19,92.47871224802309,139.72578067091797,0,1,4.518730965992042,67.1897820215999,3,5,0
3.0,3,28,8,355.5416464172757,303.80291235407003,0,0,12.539890288448687,20.039474770200393,0,4,1
6.0,28,59,11,104.98922960915634,55.8052561535936,0,1,12.1141542704853,13.196520373493335,1,3,1
14.0,1,53,3,392.7782689358107,140.38278434083685,1,0,4.416727757315658,0.3751024939878864,1,1,0
17.0,10,10,3,161.47317779998443,73.4741673270786,0,1,2.394505902344727,12.508374056375876,0,1,0
11.0,3,71,1,354.4513908714814,260.621654958155,2,0,6.200692620561207,3.0873275216343243,3,5,0
16.0,5,3,13,122.77881181824003,44.53296644223106,0,0,1.703534916512169,65.69362857901427,3,1,0
0.0,25,7,10,615.2604456705843,105.15745692708589,1,0,11.617008078440582,30.359048083524144,3,5,1
10.0,19,9,6,458.8801746393091,221.8214140481348,0,0,1.4220166900522009,15.738835239365699,2,1,0
0.0,10,99,11,182.3320995987611,89.9924031537928,0,0,4.614665867001419,11.019321996068015,1,1,0
14.0,26,90,8,126.77228999670184,,0,0,13.251509416382149,33.00650028887907,0,5,1
20.0,25,69,19,32.57373577633551,53.97172589349027,0,0,3.262458586624921,1.1988537492103337,0,1,0
9.0,16,13,11,265.53405640556065,134.3262556808531,0,0,5.5500398435731295,14.86752648348904,0,2,0
6.0,1,94,6,167.2298736257037,114.92575790526284,0,0,9.282337881968422,112.69177433469667,1,5,0
1.0,6,40,12,116.48655678474475,121.53159798643841,1,0,2.0445846073248286,13.34879658776922,3,2,0
